Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,%,18.28,,
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,%,5.71,,
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,%,0,,
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,%,0,,
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,TWh,6.11,-0.39,-6
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,TWh,65.91,4.42,7.19
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,TWh,40.4,12.64,45.53
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,TWh,11.38,-0.15,-1.3
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,TWh,29.77,-10.54,-26.15
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,TWh,9.3,0.99,11.91
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,TWh,0,0,
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,TWh,0,0,
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Total,Total Generation,TWh,162.87,6.97,4.47
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Clean,mtCO2,1.94,-0.05,-2.51
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Fossil,mtCO2,105.66,5.85,5.86
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,48.03,1.97,4.28
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,1.94,-0.05,-2.51
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Renewables,mtCO2,1.94,-0.05,-2.51
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0,0,
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,660.65,7.67,1.17
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Bioenergy,mtCO2,1.32,-0.09,-6.38
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Coal,mtCO2,57.63,3.88,7.22
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Gas,mtCO2,28.44,8.9,45.55
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Hydro,mtCO2,0.27,0,0
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Fossil,mtCO2,19.59,-6.93,-26.13
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Renewables,mtCO2,0.35,0.04,12.9
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Solar,mtCO2,0,0,
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Wind,mtCO2,0,0,
Indonesia,IDN,2009,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Total,Total emissions,mtCO2,107.6,5.8,5.7
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Clean,GW,6.85,0.15,2.24
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Fossil,GW,29.26,2.57,9.63
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Gas and Other Fossil,GW,17.36,1.94,12.58
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,6.84,0.15,2.24
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Renewables,GW,6.85,0.15,2.24
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Wind and Solar,GW,0.01,0,0
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Bioenergy,GW,1.91,0.12,6.7
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Coal,GW,11.9,0.63,5.59
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Gas,GW,12.7,0.61,5.05
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Hydro,GW,3.74,0.03,0.81
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Fossil,GW,4.66,1.33,39.94
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Renewables,GW,1.19,0,0
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Solar,GW,0.01,0,0
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Wind,GW,0,0,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand,Demand,TWh,177.56,14.69,9.02
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand per capita,Demand per capita,MWh,0.72,0.05,7.46
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,%,19.5,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,%,80.5,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,41.93,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,19.5,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,%,19.5,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,%,0,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,TWh,34.63,7.84,29.26
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,TWh,142.93,6.85,5.03
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,74.45,4.28,6.1
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,34.63,7.84,29.26
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,TWh,34.63,7.84,29.26
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,TWh,0,0,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,%,4.4,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,%,38.57,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,%,21.87,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,%,9.83,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,%,20.06,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,%,5.27,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,%,0,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,%,0,,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,TWh,7.81,1.7,27.82
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,TWh,68.48,2.57,3.9
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,TWh,38.83,-1.57,-3.89
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,TWh,17.46,6.08,53.43
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,TWh,35.62,5.85,19.65
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,TWh,9.36,0.06,0.65
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,TWh,0,0,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,TWh,0,0,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Total,Total Generation,TWh,177.56,14.69,9.02
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Clean,mtCO2,2.45,0.51,26.29
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Fossil,mtCO2,110.64,4.98,4.71
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,50.78,2.75,5.73
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,2.45,0.51,26.29
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Renewables,mtCO2,2.45,0.51,26.29
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0,0,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,636.91,-23.74,-3.59
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Bioenergy,mtCO2,1.69,0.37,28.03
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Coal,mtCO2,59.86,2.23,3.87
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Gas,mtCO2,27.34,-1.1,-3.87
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Hydro,mtCO2,0.41,0.14,51.85
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Fossil,mtCO2,23.44,3.85,19.65
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Renewables,mtCO2,0.35,0,0
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Solar,mtCO2,0,0,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Wind,mtCO2,0,0,
Indonesia,IDN,2010,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Total,Total emissions,mtCO2,113.09,5.49,5.1
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Clean,GW,7.15,0.3,4.38
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Fossil,GW,34.84,5.58,19.07
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Gas and Other Fossil,GW,19.17,1.81,10.43
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,7.13,0.29,4.24
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Renewables,GW,7.15,0.3,4.38
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Wind and Solar,GW,0.02,0.01,100
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Bioenergy,GW,1.94,0.03,1.57
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Coal,GW,15.67,3.77,31.68
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Gas,GW,13.52,0.82,6.46
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Hydro,GW,3.95,0.21,5.61
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Fossil,GW,5.65,0.99,21.24
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Renewables,GW,1.24,0.05,4.2
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Solar,GW,0.02,0.01,100
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Wind,GW,0,0,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand,Demand,TWh,191.88,14.32,8.06
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand per capita,Demand per capita,MWh,0.77,0.05,6.94
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,%,15.87,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,%,84.13,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,41.87,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,15.87,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,%,15.87,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,%,0,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,TWh,30.46,-4.17,-12.04
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,TWh,161.42,18.49,12.94
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,80.33,5.88,7.9
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,30.46,-4.17,-12.04
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,TWh,30.46,-4.17,-12.04
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,TWh,0,0,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,%,4.51,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,%,42.26,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,%,20.41,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,%,6.47,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,%,21.46,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,%,4.89,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,%,0,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,%,0,,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,TWh,8.65,0.84,10.76
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,TWh,81.09,12.61,18.41
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,TWh,39.16,0.33,0.85
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,TWh,12.42,-5.04,-28.87
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,TWh,41.17,5.55,15.58
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,TWh,9.39,0.03,0.32
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,TWh,0,0,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,TWh,0,0,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Total,Total Generation,TWh,191.88,14.32,8.06
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Electricity imports,Electricity imports,Net Imports,TWh,0,0,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Clean,mtCO2,2.52,0.07,2.86
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Fossil,mtCO2,125.51,14.87,13.44
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,54.66,3.88,7.64
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,2.52,0.07,2.86
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Renewables,mtCO2,2.52,0.07,2.86
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0,0,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,667.24,30.33,4.76
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Bioenergy,mtCO2,1.87,0.18,10.65
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Coal,mtCO2,70.85,10.99,18.36
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Gas,mtCO2,27.57,0.23,0.84
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Hydro,mtCO2,0.3,-0.11,-26.83
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Fossil,mtCO2,27.09,3.65,15.57
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Other Renewables,mtCO2,0.35,0,0
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Solar,mtCO2,0,0,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Fuel,Wind,mtCO2,0,0,
Indonesia,IDN,2011,Country or economy,Asia,Asia,0,0,1,0,1,Power sector emissions,Total,Total emissions,mtCO2,128.03,14.94,13.21
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Clean,GW,7.5,0.35,4.9
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Fossil,GW,40.22,5.38,15.44
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Gas and Other Fossil,GW,20.57,1.4,7.3
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,7.47,0.34,4.77
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Renewables,GW,7.5,0.35,4.9
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Aggregate fuel,Wind and Solar,GW,0.03,0.01,50
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Bioenergy,GW,1.96,0.02,1.03
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Coal,GW,19.65,3.98,25.4
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Gas,GW,14.38,0.86,6.36
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Hydro,GW,4.16,0.21,5.32
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Fossil,GW,6.19,0.54,9.56
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Other Renewables,GW,1.35,0.11,8.87
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Solar,GW,0.03,0.01,50
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Capacity,Fuel,Wind,GW,0,0,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand,Demand,TWh,208.96,17.08,8.9
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity demand,Demand per capita,Demand per capita,MWh,0.83,0.06,7.79
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,%,14.89,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,%,85.11,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,36.22,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,14.89,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,%,14.89,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,%,0,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Clean,TWh,31.11,0.65,2.13
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Fossil,TWh,177.85,16.43,10.18
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,75.68,-4.65,-5.79
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,31.11,0.65,2.13
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Renewables,TWh,31.11,0.65,2.13
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Aggregate fuel,Wind and Solar,TWh,0,0,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Bioenergy,%,4.24,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Coal,%,48.89,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Gas,%,23.41,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Hydro,%,6.13,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Fossil,%,12.81,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Other Renewables,%,4.52,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Solar,%,0,,
Indonesia,IDN,2012,Country or economy,Asia,Asia,0,0,1,0,1,Electricity generation,Fuel,Wind,%,0,,
